sub_f_005.acq
1 msec/sample
15 channels
Corr Raw
mV
Zyg Raw
mV
Lev Raw
Volts
Digital input
Volts
Digital input
Volts
Digital input
Volts
Digital input
Volts
Digital input
Volts
Digital input
Volts
Digital input
Volts
Digital input
Volts
Corr Processed
Volts
Zyg Processed
Volts
Lev Processed
Volts
Marker
Volts
CH1,CH2,CH3,CH28,CH29,CH30,CH31,CH32,CH33,CH34,CH35,CH40,CH41,CH42,CH43,
-0.012146,0.00354004,-0.00183105,0,0,0,0,0,0,0,0,3.10525,1.03928,0.270503,0,
-0.0090332,0.00408936,0.00610352,0,0,0,0,0,0,0,0,3.37455,1.01771,0.288387,0,
-0.010376,0.0020752,0.00396729,0,0,0,0,0,0,0,0,3.48581,1.03949,0.291104,0,
-0.0159302,0,-0.00457764,0,0,0,0,0,0,0,0,3.5952,1.03451,0.282524,0,
-0.0217285,-0.000915527,-0.0134277,0,0,0,0,0,0,0,0,3.57209,0.979461,0.282815,0,
-0.022583,-0.000915527,-0.00732422,0,0,0,0,0,0,0,0,3.45469,0.987869,0.286245,0,
-0.0164795,-6.10352E-05,-0.012207,0,0,0,0,0,0,0,0,3.37938,1.07749,0.286668,0,
-0.0166016,0.00268555,-0.0265503,0,0,0,0,0,0,0,0,3.30876,1.05722,0.279838,0,
-0.0228271,0.0065918,-0.0405884,0,0,0,0,0,0,0,0,3.3344,1.0353,0.267967,0,
-0.0252075,0.00610352,-0.020752,0,0,0,0,0,0,0,0,3.42974,1.00028,0.290898,0,
-0.0239868,0.00421143,-0.0186157,0,0,0,0,0,0,0,0,3.6394,0.984561,0.298031,0,
-0.0163574,0.003479,-0.00427246,0,0,0,0,0,0,0,0,3.80468,0.995875,0.303031,0,
-0.0200195,0.00146484,-0.000305176,0,0,0,0,0,0,0,0,4.00064,1.02653,0.290037,0,
-0.0239258,-0.000488281,0.00457764,0,0,0,0,0,0,0,0,4.16778,1.01972,0.277588,0,
-0.020874,-0.000610352,-0.00335693,0,0,0,0,0,0,0,0,4.1713,1.00613,0.283833,0,
-0.0199585,-0.00152588,-0.0219727,0,0,0,0,0,0,0,0,3.92984,0.97421,0.286363,0,
-0.0152588,0.000549316,-0.0466919,0,0,0,0,0,0,0,0,3.63492,0.988437,0.282287,0,
-0.0192261,0.00219727,-0.0283813,0,0,0,0,0,0,0,0,3.66455,1.04897,0.265955,0,
-0.0111694,0.0020752,-0.0274658,0,0,0,0,0,0,0,0,3.68804,1.06256,0.265008,0,
-0.0170288,0.00286865,-0.0247192,0,0,0,0,0,0,0,0,3.51919,1.00115,0.252088,0,
-0.0239258,0.00366211,-0.0128174,0,0,0,0,0,0,0,0,3.23619,1.03163,0.233662,0,
-0.0213013,0.00634766,0.0100708,0,0,0,0,0,0,0,0,3.02584,1.09875,0.22521,0,
-0.0231323,0.00756836,0.0198364,0,0,0,0,0,0,0,0,3.04763,1.11364,0.225621,0,
-0.0238647,0.00823975,0.0204468,0,0,0,0,0,0,0,0,3.04395,1.06611,0.244316,0,
-0.0219727,0.00726318,0.00305176,0,0,0,0,0,0,0,0,2.93706,1.06736,0.243833,0,
-0.0224609,0.00537109,-0.0012207,0,0,0,0,0,0,0,0,2.99779,1.06529,0.236846,0,
-0.0253906,0.00689697,0.0131226,0,0,0,0,0,0,0,0,3.19299,1.09328,0.236913,0,
-0.0220947,0.00811768,0.027771,0,0,0,0,0,0,0,0,3.49379,1.22244,0.241558,0,
-0.019104,0.00701904,0.0201416,0,0,0,0,0,0,0,0,3.52863,1.28979,0.261638,0,
-0.0192261,0.00500488,0.00732422,0,0,0,0,0,0,0,0,3.41135,1.23673,0.263983,0,
-0.0151367,0.00323486,-0.000610352,0,0,0,0,0,0,0,0,3.37561,1.2164,0.264734,0,
-0.0145874,0.00146484,-0.00366211,0,0,0,0,0,0,0,0,3.26375,1.21077,0.269745,0,
-0.0162964,-0.00177002,-0.0119019,0,0,0,0,0,0,0,0,3.13857,1.13884,0.300295,0,
-0.019104,-0.00219727,-0.0131226,0,0,0,0,0,0,0,0,2.99706,1.15838,0.319704,0,
-0.0228882,-0.00256348,-0.0427246,0,0,0,0,0,0,0,0,2.95916,1.26101,0.323781,0,
-0.0185547,-0.00537109,-0.0476074,0,0,0,0,0,0,0,0,3.08252,1.34226,0.299176,0,
-0.0145264,-0.00640869,-0.0262451,0,0,0,0,0,0,0,0,3.08975,1.28513,0.297496,0,
-0.0152588,-0.00567627,-0.00854492,0,0,0,0,0,0,0,0,2.79443,1.21497,0.308212,0,
-0.00964355,-0.00646973,-0.0125122,0,0,0,0,0,0,0,0,2.77839,1.21062,0.307014,0,
-0.00219727,-0.0043335,-0.0164795,0,0,0,0,0,0,0,0,2.71106,1.25014,0.300146,0,
-0.0065918,-0.00109863,-0.000915527,0,0,0,0,0,0,0,0,2.73717,1.29731,0.295468,0,
-0.00708008,-6.10352E-05,-0.000305176,0,0,0,0,0,0,0,0,2.66562,1.27631,0.284724,0,
-0.00378418,0.000610352,-0.0106812,0,0,0,0,0,0,0,0,2.56299,1.24812,0.270427,0,
-0.00524902,0.00152588,-0.0161743,0,0,0,0,0,0,0,0,2.65503,1.24344,0.251377,0,
-0.0108643,0.00292969,-0.00732422,0,0,0,0,0,0,0,0,2.94698,1.28574,0.253624,0,
-0.0133667,0.00244141,-0.0241089,0,0,0,0,0,0,0,0,2.8285,1.30063,0.260855,0,
-0.0130615,0,-0.0375366,0,0,0,0,0,0,0,0,2.51821,1.25232,0.267436,0,
-0.00476074,0.00146484,-0.0292969,0,0,0,0,0,0,0,0,2.27567,1.09621,0.274929,0,
-0.00427246,0.00128174,-0.0100708,0,0,0,0,0,0,0,0,2.18944,1.02568,0.258609,0,
-0.010498,0.00115967,0.00213623,0,0,0,0,0,0,0,0,2.15473,1.17416,0.224999,0,
-0.0147095,0.00189209,0.00274658,0,0,0,0,0,0,0,0,2.01471,1.31926,0.229922,0,
-0.0162964,0.00250244,0.010376,0,0,0,0,0,0,0,0,1.92948,1.3765,0.238363,0,
-0.013916,0.00408936,0.0180054,0,0,0,0,0,0,0,0,1.94226,1.38131,0.241488,0,
-0.0129395,0.00341797,0.0219727,0,0,0,0,0,0,0,0,2.03343,1.39615,0.234701,0,
-0.00939941,0.00341797,0.00579834,0,0,0,0,0,0,0,0,1.95457,1.35819,0.235257,0,
-0.00354004,0.00354004,0.00152588,0,0,0,0,0,0,0,0,1.69292,1.34145,0.244993,0,
0.000427246,0.00231934,-0.0131226,0,0,0,0,0,0,0,0,1.61982,1.40909,0.241347,0,
0.00463867,6.10352E-05,-0.0204468,0,0,0,0,0,0,0,0,1.89764,1.40715,0.248111,0,
-0.00219727,-0.000427246,-0.0152588,0,0,0,0,0,0,0,0,1.93086,1.3978,0.265437,0,
-0.00714111,-0.00128174,-0.0128174,0,0,0,0,0,0,0,0,2.00132,1.42704,0.277985,0,
-0.00842285,0.000610352,-0.0125122,0,0,0,0,0,0,0,0,2.15522,1.34938,0.278065,0,
-0.0131836,0.0010376,-0.0119019,0,0,0,0,0,0,0,0,2.40665,1.2866,0.276381,0,
-0.0106812,0.0012207,-0.00732422,0,0,0,0,0,0,0,0,2.53469,1.34185,0.284272,0,
-0.00769043,0.0010376,-0.00854492,0,0,0,0,0,0,0,0,2.33782,1.38238,0.286385,0,
-0.00598145,-0.0012207,0.00701904,0,0,0,0,0,0,0,0,2.07182,1.34747,0.282785,0,
-0.00378418,-0.00140381,0.00396729,0,0,0,0,0,0,0,0,2.17121,1.33238,0.277241,0,
0.000976562,0.000244141,0.00701904,0,0,0,0,0,0,0,0,2.26149,1.33241,0.282488,0,
0.000549316,0.000366211,-0.00274658,0,0,0,0,0,0,0,0,2.26408,1.33205,0.286508,0,
0.0020752,0.000976562,-0.0323486,0,0,0,0,0,0,0,0,2.37884,1.27131,0.291685,0,
-0.00115967,0.00134277,-0.0665283,0,0,0,0,0,0,0,0,2.63708,1.12611,0.299823,0,
0.00115967,-0.000366211,-0.0564575,0,0,0,0,0,0,0,0,2.69987,0.975686,0.28835,0,
-0.00384521,6.10352E-05,-0.0195312,0,0,0,0,0,0,0,0,2.82796,0.906005,0.26426,0,
-0.00744629,0.000549316,-0.000915527,0,0,0,0,0,0,0,0,2.81141,0.894626,0.22981,0,
-0.00512695,-0.000244141,0.00427246,0,0,0,0,0,0,0,0,2.66394,0.844016,0.232117,0,
-0.00305176,-0.00189209,0.017395,0,0,0,0,0,0,0,0,2.71565,0.772868,0.234303,0,
6.10352E-05,-0.00341797,0.0195312,0,0,0,0,0,0,0,0,2.81833,0.762489,0.22533,0,
0.00396729,-0.00439453,0.0170898,0,0,0,0,0,0,0,0,2.85201,0.751834,0.202574,0,
0.00567627,-0.00537109,0.0134277,0,0,0,0,0,0,0,0,2.74989,0.798756,0.17153,0,
0.00683594,-0.00671387,0.0128174,0,0,0,0,0,0,0,0,2.73863,0.793197,0.159619,0,
0.0109253,-0.00646973,0.0149536,0,0,0,0,0,0,0,0,2.68941,0.73,0.15475,0,
0.0228882,-0.0045166,0.017395,0,0,0,0,0,0,0,0,2.51057,0.710727,0.157343,0,
0.0186768,-0.00311279,0.0115967,0,0,0,0,0,0,0,0,2.35702,0.7412,0.157208,0,
0.0126953,-0.00378418,0.0119019,0,0,0,0,0,0,0,0,2.22985,0.714388,0.151943,0,
0.00689697,-0.00341797,0.0238037,0,0,0,0,0,0,0,0,2.19593,0.733176,0.157079,0,
0.00360107,-0.00292969,0.0119019,0,0,0,0,0,0,0,0,2.21007,0.787253,0.154867,0,
0.00439453,-0.00292969,-0.00823975,0,0,0,0,0,0,0,0,2.06816,0.703869,0.164992,0,
0.00543213,-0.0020752,-0.00762939,0,0,0,0,0,0,0,0,2.08882,0.666235,0.166609,0,
0.00616455,-0.000488281,0.010376,0,0,0,0,0,0,0,0,2.1246,0.768895,0.156553,0,
0.00830078,-0.00109863,0.0177002,0,0,0,0,0,0,0,0,2.00512,0.858406,0.146295,0,
0.00866699,0.00201416,0.0338745,0,0,0,0,0,0,0,0,1.85158,0.949829,0.136212,0,
0.00952148,0.00012207,0.0341797,0,0,0,0,0,0,0,0,1.98961,0.999735,0.135696,0,
0.00854492,-0.00170898,-0.00335693,0,0,0,0,0,0,0,0,2.01782,1.00792,0.142628,0,
0.00933838,-0.00354004,-0.0241089,0,0,0,0,0,0,0,0,2.02899,1.03081,0.152757,0,
0.0106812,-0.00421143,-0.00610352,0,0,0,0,0,0,0,0,2.03906,1.07275,0.144104,0,
0.012085,-0.00628662,0.0119019,0,0,0,0,0,0,0,0,2.13064,1.18308,0.146577,0,
0.0166626,-0.00701904,-0.00335693,0,0,0,0,0,0,0,0,2.19547,1.22544,0.142608,0,
0.024231,-0.00830078,-0.0012207,0,0,0,0,0,0,0,0,2.51689,1.20757,0.1491,0,
0.019165,-0.00891113,-0.00213623,0,0,0,0,0,0,0,0,2.42827,1.18511,0.156893,0,
0.0177612,-0.0114136,0.00427246,0,0,0,0,0,0,0,0,2.40855,1.16691,0.157507,0,
0.0182495,-0.010498,0.00488281,0,0,0,0,0,0,0,0,2.46295,1.15344,0.159453,0,
0.0204468,-0.00946045,0.00305176,0,0,0,0,0,0,0,0,2.71694,1.17156,0.16514,0,
0.0153809,-0.00927734,0.00640869,0,0,0,0,0,0,0,0,2.88825,1.16188,0.171645,0,
0.0109863,-0.00830078,0.0119019,0,0,0,0,0,0,0,0,3.03537,1.16324,0.173094,0,
0.0111084,-0.00805664,0.0167847,0,0,0,0,0,0,0,0,3.10195,1.17954,0.17157,0,
0.0130615,-0.00701904,0.012207,0,0,0,0,0,0,0,0,3.06447,1.16615,0.183953,0,
0.0169067,-0.00408936,0,0,0,0,0,0,0,0,0,3.23391,1.18472,0.198054,0,
0.013855,-0.00305176,0.00244141,0,0,0,0,0,0,0,0,3.16271,1.19238,0.200941,0,
0.0144043,-0.00274658,0.00823975,0,0,0,0,0,0,0,0,3.13716,1.09932,0.193894,0,
0.0142822,-0.00152588,0.0228882,0,0,0,0,0,0,0,0,3.15929,1.03731,0.21302,0,
0.0109863,-0.000305176,0.0262451,0,0,0,0,0,0,0,0,3.26186,0.964224,0.235924,0,
0.00854492,0.00183105,0.0244141,0,0,0,0,0,0,0,0,3.09361,0.952956,0.246324,0,
0.00494385,0.000732422,0.020752,0,0,0,0,0,0,0,0,2.91144,0.969635,0.248708,0,
0.00561523,-0.0020752,-0.00335693,0,0,0,0,0,0,0,0,2.8098,1.01074,0.244332,0,
0.00811768,-0.000305176,-0.00457764,0,0,0,0,0,0,0,0,2.82688,0.998175,0.235727,0,
0.00976562,-0.000549316,0.00793457,0,0,0,0,0,0,0,0,2.80139,0.896501,0.225464,0,
0.0126953,-0.00354004,0.0128174,0,0,0,0,0,0,0,0,2.78415,0.804968,0.237065,0,
0.0142212,-0.00628662,0.0128174,0,0,0,0,0,0,0,0,2.61267,0.762885,0.241031,0,
0.0164185,-0.00750732,0.0238037,0,0,0,0,0,0,0,0,2.67909,0.718963,0.241732,0,
0.0169067,-0.00512695,0.0415039,0,0,0,0,0,0,0,0,2.68829,0.722965,0.240723,0,
0.0167847,-0.00421143,0.0326538,0,0,0,0,0,0,0,0,2.94732,0.744881,0.231534,0,
0.0165405,-0.000854492,0.0296021,0,0,0,0,0,0,0,0,3.0441,0.731259,0.220559,0,
0.0189819,-0.000610352,0.00549316,0,0,0,0,0,0,0,0,3.07201,0.773405,0.216517,0,
0.0193481,-0.00146484,-0.000305176,0,0,0,0,0,0,0,0,2.92811,0.793511,0.214403,0,
0.0194092,-0.00231934,0.00946045,0,0,0,0,0,0,0,0,2.85547,0.706728,0.218619,0,
0.0199585,-0.0032959,0.0186157,0,0,0,0,0,0,0,0,2.90194,0.638951,0.222161,0,
0.027771,-0.00335693,0.0256348,0,0,0,0,0,0,0,0,2.83061,0.630599,0.217369,0,
0.0236816,-0.003479,0.0289917,0,0,0,0,0,0,0,0,2.99875,0.609078,0.209608,0,
0.0179443,-0.00610352,0.0219727,0,0,0,0,0,0,0,0,3.05661,0.602584,0.209366,0,
0.0126953,-0.00622559,0.0244141,0,0,0,0,0,0,0,0,3.11659,0.658387,0.21647,0,
0.0109863,-0.00769043,0.0201416,0,0,0,0,0,0,0,0,3.00886,0.711645,0.225994,0,
0.0142822,-0.0078125,0.012207,0,0,0,0,0,0,0,0,2.97235,0.731603,0.217648,0,
0.0187988,-0.00897217,0.0131226,0,0,0,0,0,0,0,0,3.02732,0.679614,0.21348,0,
0.0166626,-0.00543213,0.0146484,0,0,0,0,0,0,0,0,3.06433,0.624542,0.212122,0,
0.0145874,-0.00402832,-0.010376,0,0,0,0,0,0,0,0,3.07336,0.611263,0.208908,0,
0.0142212,-0.0057373,-0.0152588,0,0,0,0,0,0,0,0,3.04419,0.605378,0.210853,0,
0.0140381,-0.00488281,-0.0146484,0,0,0,0,0,0,0,0,3.08521,0.613238,0.200305,0,
0.0115356,-0.00292969,0.00305176,0,0,0,0,0,0,0,0,2.87292,0.626445,0.193392,0,
0.0105591,-0.0020752,0.0146484,0,0,0,0,0,0,0,0,2.8209,0.635703,0.185868,0,
0.0117188,-0.00134277,0.0387573,0,0,0,0,0,0,0,0,2.77347,0.633075,0.180828,0,
0.013916,-0.00268555,0.0463867,0,0,0,0,0,0,0,0,2.54658,0.638779,0.178472,0,
0.0157471,-0.00372314,0.0289917,0,0,0,0,0,0,0,0,2.38933,0.663285,0.177698,0,
0.0149536,-0.00463867,0.0210571,0,0,0,0,0,0,0,0,2.27909,0.638942,0.176677,0,
0.00994873,-0.00518799,0.00732422,0,0,0,0,0,0,0,0,2.31667,0.626687,0.175487,0,
0.0108032,-0.00622559,0.0112915,0,0,0,0,0,0,0,0,2.30117,0.638728,0.166125,0,
0.0109863,-0.00848389,0,0,0,0,0,0,0,0,0,2.31789,0.653934,0.150181,0,
0.0130615,-0.00878906,-0.0119019,0,0,0,0,0,0,0,0,2.25088,0.660688,0.130595,0,
0.0133057,-0.0065918,-0.0201416,0,0,0,0,0,0,0,0,2.1569,0.665773,0.119042,0,
0.0114136,-0.00628662,-0.027771,0,0,0,0,0,0,0,0,2.07915,0.689636,0.122753,0,
0.00866699,-0.00683594,-0.0219727,0,0,0,0,0,0,0,0,1.99917,0.610086,0.0943378,0,
0.00842285,-0.00567627,-0.00579834,0,0,0,0,0,0,0,0,1.88463,0.588668,0.0626075,0,
0.00646973,-0.00634766,-0.00549316,0,0,0,0,0,0,0,0,1.89278,0.555529,0.0635774,0,
0.00653076,-0.00622559,-0.00427246,0,0,0,0,0,0,0,0,1.83887,0.570673,0.0596419,0,
0.00695801,-0.00335693,0.00793457,0,0,0,0,0,0,0,0,1.78076,0.587623,0.0591655,0,
0.00750732,0.000549316,0.012207,0,0,0,0,0,0,0,0,1.75392,0.58223,0.0658438,0,
0.00891113,0.000854492,0.0213623,0,0,0,0,0,0,0,0,1.65722,0.598394,0.0610852,0,
0.0114746,0.00128174,0.0244141,0,0,0,0,0,0,0,0,1.53242,0.677183,0.0632693,0,
0.0174561,0.000427246,0.0323486,0,0,0,0,0,0,0,0,1.49156,0.778839,0.0600811,0,
0.015686,-0.00115967,0.020752,0,0,0,0,0,0,0,0,1.37975,0.791239,0.0682199,0,
0.0126343,6.10352E-05,0.00793457,0,0,0,0,0,0,0,0,1.44234,0.809985,0.0743079,0,
0.0128784,-0.00311279,0.00366211,0,0,0,0,0,0,0,0,1.51432,0.8322,0.0823639,0,
0.012085,-0.00384521,-0.0131226,0,0,0,0,0,0,0,0,1.35404,0.864031,0.0864562,0,
0.0131226,-0.00360107,0.00152588,0,0,0,0,0,0,0,0,1.17182,0.917443,0.0939484,0,
0.0114746,-0.00512695,-0.0012207,0,0,0,0,0,0,0,0,1.11449,0.974254,0.105503,0,
0.00744629,-0.0057373,-0.00488281,0,0,0,0,0,0,0,0,1.1771,1.02684,0.109881,0,
0.00787354,-0.0055542,-0.00305176,0,0,0,0,0,0,0,0,1.28344,1.05008,0.113709,0,
0.00701904,-0.00439453,0.00183105,0,0,0,0,0,0,0,0,1.35325,1.08041,0.122526,0,
0.00805664,-0.00500488,0.00640869,0,0,0,0,0,0,0,0,1.26046,1.0743,0.128524,0,
0.00836182,-0.00482178,0.012207,0,0,0,0,0,0,0,0,1.32923,1.07116,0.128057,0,
0.00909424,-0.000976562,0.0100708,0,0,0,0,0,0,0,0,1.45415,1.18089,0.127769,0,
0.0142822,0.00170898,-0.0012207,0,0,0,0,0,0,0,0,1.54997,1.29163,0.130951,0,
0.0136108,0.000915527,0.00274658,0,0,0,0,0,0,0,0,1.62636,1.45945,0.124665,0,
0.00512695,-0.00152588,0.00946045,0,0,0,0,0,0,0,0,1.72446,1.50451,0.130796,0,
0.00213623,-0.00238037,0.00610352,0,0,0,0,0,0,0,0,1.83211,1.55959,0.129228,0,
-0.00012207,-0.00488281,-0.0180054,0,0,0,0,0,0,0,0,1.853,1.61751,0.129026,0,
0.00360107,-0.00665283,-0.0354004,0,0,0,0,0,0,0,0,1.87499,1.60619,0.13922,0,
0.00872803,-0.00756836,-0.0250244,0,0,0,0,0,0,0,0,1.85578,1.61916,0.139835,0,
0.00939941,-0.00714111,-0.00549316,0,0,0,0,0,0,0,0,1.95938,1.67074,0.145338,0,
0.0111084,-0.00341797,0.00671387,0,0,0,0,0,0,0,0,2.07104,1.83902,0.139572,0,
0.010437,-0.00231934,0.00854492,0,0,0,0,0,0,0,0,2.03571,1.97221,0.142686,0,
0.00830078,-0.00158691,0.0204468,0,0,0,0,0,0,0,0,1.87516,1.99863,0.141565,0,
0.0101318,0.000671387,0.0164795,0,0,0,0,0,0,0,0,1.89821,1.95516,0.152713,0,
0.0101318,0.00140381,0.00762939,0,0,0,0,0,0,0,0,1.90506,1.87531,0.156361,0,
0.0115967,-0.000366211,0.00915527,0,0,0,0,0,0,0,0,1.88685,1.79109,0.157433,0,
0.0117188,-0.00402832,0.0100708,0,0,0,0,0,0,0,0,1.82118,1.77302,0.157051,0,
0.00805664,-0.00500488,-0.00457764,0,0,0,0,0,0,0,0,1.68814,1.8343,0.155144,0,
0.00421143,-0.00421143,-0.0238037,0,0,0,0,0,0,0,0,1.56662,1.86886,0.1558,0,
0.00201416,-0.00366211,-0.0228882,0,0,0,0,0,0,0,0,1.5674,1.92457,0.165441,0,
0.003479,-0.00292969,-0.0137329,0,0,0,0,0,0,0,0,1.46224,1.97813,0.178937,0,
-0.000244141,0.00012207,-0.00976562,0,0,0,0,0,0,0,0,1.4094,1.90102,0.191735,0,
-0.000305176,0.000427246,0.00366211,0,0,0,0,0,0,0,0,1.32231,1.80376,0.197758,0,
0.000671387,-0.00189209,0.00518799,0,0,0,0,0,0,0,0,1.26305,1.64274,0.205603,0,
0.00115967,-0.00183105,0.00366211,0,0,0,0,0,0,0,0,1.24309,1.6144,0.197609,0,
6.10352E-05,-0.00250244,-0.00366211,0,0,0,0,0,0,0,0,1.20106,1.56668,0.202174,0,
-0.000366211,-0.0022583,-0.00152588,0,0,0,0,0,0,0,0,1.20282,1.59303,0.21222,0,
0.000427246,-0.00134277,-0.00335693,0,0,0,0,0,0,0,0,1.19855,1.72181,0.219631,0,
0.00134277,-0.000488281,-0.00549316,0,0,0,0,0,0,0,0,1.25058,1.73356,0.238209,0,
0.00476074,-0.000244141,-0.0119019,0,0,0,0,0,0,0,0,1.26548,1.63526,0.245168,0,
0.00708008,0.000305176,-0.0146484,0,0,0,0,0,0,0,0,1.2105,1.50324,0.244823,0,
0.00653076,-0.000305176,-0.0140381,0,0,0,0,0,0,0,0,1.23207,1.34829,0.246519,0,
0.0112915,-0.00311279,-0.027771,0,0,0,0,0,0,0,0,1.25674,1.29124,0.258209,0,
0.00805664,-0.00402832,-0.0146484,0,0,0,0,0,0,0,0,1.20097,1.3064,0.251741,0,
0.00579834,-0.00512695,-0.00671387,0,0,0,0,0,0,0,0,1.20219,1.38714,0.249088,0,
0.00579834,-0.00714111,-0.00213623,0,0,0,0,0,0,0,0,1.19842,1.47186,0.246953,0,
0.00341797,-0.00567627,0.0119019,0,0,0,0,0,0,0,0,1.24147,1.46471,0.250409,0,
0.0020752,-0.0032959,0.0262451,0,0,0,0,0,0,0,0,1.33747,1.37773,0.249271,0,
0.00390625,-0.000976562,0.0296021,0,0,0,0,0,0,0,0,1.44523,1.37096,0.242117,0,
0.00115967,0.000671387,0.0335693,0,0,0,0,0,0,0,0,1.51329,1.35293,0.23898,0,
0.000915527,0.000488281,0.010376,0,0,0,0,0,0,0,0,1.47556,1.32507,0.232447,0,
0.00115967,0.00140381,-0.00183105,0,0,0,0,0,0,0,0,1.55151,1.40715,0.223706,0,
-0.000427246,0.00396729,-0.00701904,0,0,0,0,0,0,0,0,1.78763,1.52001,0.222474,0,
0.00115967,0.00262451,-0.00762939,0,0,0,0,0,0,0,0,1.80541,1.64783,0.223201,0,
0.0012207,-0.000732422,-0.00213623,0,0,0,0,0,0,0,0,1.72785,1.72656,0.230587,0,
0.0022583,-0.0012207,-0.00823975,0,0,0,0,0,0,0,0,1.77792,1.72335,0.22373,0,
0.00164795,-0.00250244,-0.00671387,0,0,0,0,0,0,0,0,1.764,1.70729,0.21907,0,
0.0022583,-0.00299072,-0.00457764,0,0,0,0,0,0,0,0,1.77315,1.7458,0.211426,0,
0.00146484,-0.00292969,-0.017395,0,0,0,0,0,0,0,0,1.74716,1.79523,0.202474,0,
0.00305176,-0.00323486,-0.0152588,0,0,0,0,0,0,0,0,1.62763,1.8059,0.194971,0,
0.00128174,-0.00366211,-0.0112915,0,0,0,0,0,0,0,0,1.5648,1.82112,0.196637,0,
0.00231934,-0.00463867,-0.0149536,0,0,0,0,0,0,0,0,1.55946,1.82416,0.191239,0,
0.00213623,-0.00793457,-0.00549316,0,0,0,0,0,0,0,0,1.51834,1.87188,0.182256,0,
0.00402832,-0.00549316,-0.00427246,0,0,0,0,0,0,0,0,1.53835,1.93678,0.178077,0,
0.00817871,-0.00469971,-0.00640869,0,0,0,0,0,0,0,0,1.60483,1.95956,0.177846,0,
0.00817871,-0.0065918,-0.00427246,0,0,0,0,0,0,0,0,1.71132,1.89749,0.17697,0,
0.00701904,-0.0057373,-0.00244141,0,0,0,0,0,0,0,0,1.7889,1.8471,0.173152,0,
0.00372314,-0.00439453,0.00152588,0,0,0,0,0,0,0,0,1.6729,1.8326,0.177597,0,
0.0032959,-0.00256348,-0.00701904,0,0,0,0,0,0,0,0,1.55416,1.75882,0.183037,0,
0.00213623,-0.0020752,-0.00640869,0,0,0,0,0,0,0,0,1.48522,1.70431,0.179871,0,
0.0078125,-0.000854492,-0.00274658,0,0,0,0,0,0,0,0,1.54854,1.66603,0.175842,0,
0.0144043,0.000915527,-0.00244141,0,0,0,0,0,0,0,0,1.52815,1.57488,0.173888,0,
0.0100098,6.10352E-05,0.0012207,0,0,0,0,0,0,0,0,1.44874,1.46471,0.167589,0,
0.013916,-0.0012207,-0.00701904,0,0,0,0,0,0,0,0,1.38849,1.33906,0.159124,0,
0.00848389,-0.000610352,-0.0143433,0,0,0,0,0,0,0,0,1.39285,1.29783,0.152223,0,
-0.00164795,-0.00201416,-0.0219727,0,0,0,0,0,0,0,0,1.37149,1.28899,0.160338,0,
-0.00634766,-0.00256348,-0.0210571,0,0,0,0,0,0,0,0,1.33864,1.22924,0.159644,0,
-0.0100708,-0.00317383,-0.0106812,0,0,0,0,0,0,0,0,1.34187,1.14254,0.158385,0,
-0.00634766,-0.00183105,0.0088501,0,0,0,0,0,0,0,0,1.23818,1.09541,0.144223,0,
-0.000427246,-0.00244141,0.00640869,0,0,0,0,0,0,0,0,1.22884,1.11339,0.140372,0,
-0.00164795,-0.00183105,-0.0143433,0,0,0,0,0,0,0,0,1.21993,1.10242,0.143486,0,
-0.00256348,0.00134277,-0.00488281,0,0,0,0,0,0,0,0,1.3498,1.09762,0.159227,0,
0.000488281,0.00421143,0.0088501,0,0,0,0,0,0,0,0,1.39975,1.087,0.162484,0,
6.10352E-05,0.00384521,0.0140381,0,0,0,0,0,0,0,0,1.42343,1.11398,0.170794,0,
-0.00244141,0.00372314,0.0195312,0,0,0,0,0,0,0,0,1.35047,1.18132,0.171287,0,
-0.00128174,0.00231934,0.0189209,0,0,0,0,0,0,0,0,1.27615,1.24353,0.166028,0,
-0.000427246,0.00463867,0.0201416,0,0,0,0,0,0,0,0,1.24303,1.27195,0.170595,0,
0.000671387,0.0045166,0.0238037,0,0,0,0,0,0,0,0,1.19909,1.26726,0.183982,0,
0,0.00323486,0.0195312,0,0,0,0,0,0,0,0,1.23603,1.33097,0.200295,0,
0.000244141,0.00109863,-0.0109863,0,0,0,0,0,0,0,0,1.26127,1.39533,0.203423,0,
0.000549316,-0.0020752,-0.0219727,0,0,0,0,0,0,0,0,1.18031,1.40862,0.202655,0,
-0.00317383,-0.000976562,-0.0164795,0,0,0,0,0,0,0,0,1.04748,1.4496,0.203996,0,
-0.0020752,-0.00280762,-0.0131226,0,0,0,0,0,0,0,0,0.887884,1.4638,0.208562,0,
-0.00268555,-0.00476074,-0.00732422,0,0,0,0,0,0,0,0,0.880385,1.45266,0.212452,0,
-0.00384521,-0.00427246,-0.0161743,0,0,0,0,0,0,0,0,0.955972,1.42971,0.218053,0,
-0.0020752,-0.00439453,-0.015564,0,0,0,0,0,0,0,0,0.980242,1.41518,0.21113,0,
-0.000244141,-0.00634766,-0.0140381,0,0,0,0,0,0,0,0,1.0799,1.39098,0.198127,0,
-0.000976562,-0.0057373,-0.0115967,0,0,0,0,0,0,0,0,1.13252,1.30773,0.190231,0,
-0.00268555,-0.00592041,-0.00854492,0,0,0,0,0,0,0,0,1.16291,1.20171,0.191567,0,
0.00109863,-0.00689697,-0.00457764,0,0,0,0,0,0,0,0,1.21646,1.15217,0.192479,0,
